Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Naval,Unknown Time,Comments
03025,27/08/2015,Saada,Saqain,Al-Shabhah,House,Political_Tribal,Figure,unkn,unkn,,Evening,
03026,27/08/2015,Taiz,Khadir,Al-Rahedah,Fuel station,Economic_infrastructure,Oil & Gas,unkn,unkn,,unkn,
03027,28/08/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,2,,Night,
03028,28/08/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,1,,Night,
03029,28/08/2015,Bayda,Al-Bayda,Jahri,Flour truck,Economic_infrastructure,Food (storage/transportation),unkn,1,,Evening,
03030,28/08/2015,Bayda,Mukayras,Al-Ma'adhin,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Evening,
03031,28/08/2015,Amran,Amran,Main road,Water truck,Economic_infrastructure,Private business,unkn,unkn,,unkn,
03032,28/08/2015,Hajja,Harad,Al-Malaheet road,Pro-Houthi convoy,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,,Afternoon,
03033,28/08/2015,Hajja,Hayran,-,Central Televommunications ,Infrastructure,Communication,unkn,1,,Evening,
03034,28/08/2015,Hudaydah,Jabal Ras,Al-Khamees,-,Unknown,Unknown,unkn,unkn,,unkn,
03035,28/08/2015,Hudaydah,Al-Durayhimi,Al-Lawiyah,-,Unknown,Unknown,unkn,unkn,,unkn,
03036,28/08/2015,Ibb,Ibb,Jiblah junction,Old SSF camp,Military_Security_Target,Military Site,unkn,3,,Midday,
03037,28/08/2015,Ibb,Ibb,Harathah mountain,Bin Ladin resort,Infrastructure,Parks/Resorts,unkn,4,,Midday,
03038,28/08/2015,Ibb,Ibb,Al-Majma;ah,26 Sptember educational compound,Infrastructure,Gov. Compounds,unkn,3,,Midday,
03039,28/08/2015,Ibb,Ibb,Al-Sohol,Higher institute,Educational_facility,Institute,unkn,unkn,,Midday,
03040,28/08/2015,Ibb,Ibb,-,Security HQ,Military_Security_Target,Military Site,unkn,unkn,,Midday,
03041,28/08/2015,Ibb,Ibb,Rabi mountain,House,Political_Tribal,Figure,unkn,unkn,,Midday,
03042,28/08/2015,Jawf,Khab Wa Al-Sha'af,Labnat,Labnat Military Camp,Military_Security_Target,Military Site,unkn,3,,Evening,
03043,28/08/2015,Marib,Marib,"A-Jufainah, Al-Ashraf",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Early-Morning,
03044,28/08/2015,Marib,Sirwah,"Dhiwar, Al-Dashosh, Al-Mukhaddarah",-,Unknown,Unknown,unkn,unkn,,unkn,
03045,28/08/2015,Marib,Marib,Al-Sohail,-,Unknown,Unknown,unkn,unkn,,unkn,
03046,28/08/2015,Marib,Marib,"Al-Zoor, Al-Jufainah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,4,,Evening,
03047,28/08/2015,Saada,Saqain,AL-Morghim,House,Political_Tribal,Figure,unkn,2,,Afternoon,
03048,28/08/2015,Saada,Majz,Dhahyan,Residential Area,Civilian,Residential Area,unkn,7,,Afternoon,
03049,28/08/2015,Saada,Al-Dhaher,-,Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
03050,28/08/2015,Saada,Ghamir,-,Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
03051,28/08/2015,Shabwa,Bayhan,-,Weapons storage,Military_Security_Target,Weapon storage,unkn,unkn,,Evening,
03052,28/08/2015,Taiz,Al-Taiziyah,Mantarah village,Civilian's house,Civilian,Residential Area,unkn,unkn,,Night,
03053,29/08/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,3,,Early-Morning,
03054,29/08/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,2,,Early-Morning,
03055,29/08/2015,Sanaa,Sanhan,Bait Zabatan,-,Unknown,Unknown,unkn,1,,Early-Morning,
03056,29/08/2015,Bayda,Mukayras,-,117th Mechanized Infantry Brigade (Al-Majd Military Camp),Military_Security_Target,Military Site,unkn,20+,,unkn,
03057,29/08/2015,Ibb,Al-Dhihar,30 street,Hill,Unknown,Unknown,unkn,1,,unkn,
03058,29/08/2015,Marib,Majzar,-,Water project,Economic_infrastructure,Water & Electricity,unkn,3,,Evening,
03059,29/08/2015,Marib,Sirwah,Haylan mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,,Evening,
03060,29/08/2015,Marib,Marib,"Al-Fao, Al-Jufainah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,2+,,Evening,
03061,29/08/2015,Saada,Baqim,Al-Harf,Houses,Civilian,Residential Area,unkn,8,,Midday,
03062,29/08/2015,Saada,Kitaf Wa Al-Boqe'e,"Al-Qama'a, Al-Kasarah",Houses,Civilian,Residential Area,unkn,15+,,unkn,
03063,29/08/2015,Saada,Al-Dhaher,-,Houses,Civilian,Residential Area,unkn,unkn,,unkn,
03064,29/08/2015,Shabwa,Bayhan,Al-Saleem,Pro-Houthi forces,Military_Security_Target,Forces,unkn,6,,unkn,
03065,29/08/2015,Taiz,Dhubab,Bab Al-Mandab,Pro-Houthi forces,Military_Security_Target,Military Site,unkn,2,,Afternoon,
03066,30/08/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,1,,Midday,
03067,30/08/2015,Capital,Al-Sab'ein,Bait Bous,Residential Area,Civilian,Residential Area,unkn,unkn,,Midday,
03068,30/08/2015,Sanaa,Sanhan,Al-Ahmar village,House,Political_Tribal,Figure,unkn,1,,Midday,
03069,30/08/2015,Bayda,Mukayras,Mashabah,Mohammed Al-Jaroi house,Civilian,Residential Area,unkn,unkn,,Night,
03070,30/08/2015,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
03071,30/08/2015,Hajja,Abs,-,Industrial technical institute,Educational_facility,Institute,unkn,unkn,,Early-Morning,
03072,30/08/2015,Hajja,Abs,Al-Jar,Al-Sham water Factory,Economic_infrastructure,Private factory,unkn,4,,Early-Morning,
03073,30/08/2015,Ibb,Al-Makhader,Al-Shobaybi,House,Political_Tribal,Figure,unkn,unkn,,Midday,
03074,30/08/2015,Marib,Sirwah,Habab,House,Political_Tribal,Figure,unkn,3,,Early-Morning,
03075,30/08/2015,Marib,Sirwah,"Haylan mountain, Al-Zoor",Pro-Houthi forces,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
03076,30/08/2015,Marib,Majzar,-,Pro-Houthi forces,Military_Security_Target,Military Site,unkn,12,,Afternoon,
03077,30/08/2015,Marib,Marib,Al-Jufainah,Pro-Houthi forces,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
03078,30/08/2015,Saada,Saqain,Bani Sa'd vlley,Residential Area,Civilian,Residential Area,unkn,unkn,,Afternoon,
03079,30/08/2015,Saada,Baqim,"Al-Harf, Ma'ali",Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
03080,30/08/2015,Saada,Sihar,Al-Mazro',Weapons storage,Military_Security_Target,Weapon storage,unkn,6,,Afternoon,
03081,30/08/2015,Saada,Haydan,Marran,-,Unknown,Unknown,unkn,5,,Afternoon,
03082,30/08/2015,Saada,Razih,"Bani Sayah, Al-Farq",-,Unknown,Unknown,unkn,2,,Afternoon,
03083,30/08/2015,Saada,Sihar,Al-Haribah,Aqlan farm,Economic_infrastructure,Farms,unkn,unkn,,Afternoon,
03084,31/08/2015,Capital,Al-Sab'ein,Faj Attan,Yemen Today TV channel building,Media,TV station,unkn,1,,Morning,
03085,31/08/2015,Sanaa,Sanhan,-,-,Unknown,Unknown,unkn,3,,Midday,
03086,31/08/2015,Amran,Harf Sufyan,Al-Aswad mountain,29th Mechanized Infantry Brigade (Giants Brigade),Military_Security_Target,Military Site,unkn,1,,Early-Morning,
03087,31/08/2015,Bayda,Mukayras,"Areeb, Shohror, Thurrah, Qasha'ah Rada'a",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
03088,31/08/2015,Hajja,Harad,-,Al-Ryadh hotel,Economic_infrastructure,Private business,unkn,4,,Night,
03089,31/08/2015,Hudaydah,Al-Khawkhah,-,121st Infantry Brigade,Military_Security_Target,Military Site,unkn,4,,Afternoon,
03090,31/08/2015,Hudaydah,Al-Hudaydah City,-,Military Police,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
03091,31/08/2015,Hudaydah,Bait Al-Faqih,"Al-Abbasy, Al-Lawiyah junction",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Afternoon,
03092,31/08/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
03093,31/08/2015,Marib,Marib,-,Marib new dam,Cultural_heritage,Other,unkn,3,,Midday,
03094,31/08/2015,Marib,Sirwah,-,Popular market,Civilian,Market place,unkn,3,,Midday,
03095,31/08/2015,Marib,Marib,Al-Ashraf,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Evening,
03096,31/08/2015,Marib,Marib,Dhat Al-Ria'a,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,,Evening,
03097,31/08/2015,Marib,Majzar,Al-Ja'malah,Residential Area,Civilian,Residential Area,unkn,2,,Night,
03098,31/08/2015,Saada,Sa'ada,Al-Jabbar,-,Unknown,Unknown,unkn,12+,,Midday,
03099,31/08/2015,Saada,Sa'ada,Qahzah,Sa'ada airport,Infrastructure,Transport,unkn,8+,,Midday,
03100,31/08/2015,Saada,Razih,Bani Sayah,Residential Area,Civilian,Residential Area,unkn,1,,Evening,
03101,31/08/2015,Saada,Saqain,Nawas,House,Political_Tribal,Figure,unkn,unkn,,Evening,
03102,31/08/2015,Saada,Majz,-,Fruit stroage,Economic_infrastructure,Food (storage/transportation),unkn,unkn,,Evening,
03103,31/08/2015,Shabwa,Bayhan,-,Checkpoints near the 19th Infantry Brigade,Military_Security_Target,Checkpoints,unkn,unkn,,Morning,
03104,31/08/2015,Taiz,Mawyah,Al-Daqdoq,Weapon truck,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Morning,
03105,01/09/2015,Amran,Harf Sufyan,Al-Aswad mountain,29th Mechanized Infantry Brigade (Giants Brigade),Military_Security_Target,Military Site,unkn,6,,Midday,
03106,01/09/2015,Amran,Harf Sufyan,Al-Aswad mountain,Telecommunications Network,Infrastructure,Communication,unkn,unkn,,Midday,
03107,01/09/2015,Bayda,Mukayras,Qasha'ah Rada'a,Pro-Houthi forces,Military_Security_Target,Forces,unkn,5,,Early-Morning,
03108,01/09/2015,Bayda,Mukayras,"Ras Hattan, Areeb",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
03109,01/09/2015,Bayda,Mukayras,Masha'abah Al-Aljiro,Civilian's house,Civilian,Residential Area,unkn,1,,unkn,
03110,01/09/2015,Hajja,Harad,"The City, Aahim junction",Pro-Houthi forces,Military_Security_Target,Forces,unkn,4,,unkn,
03111,01/09/2015,Ibb,Al-Udayn,Al-Salabah,-,Unknown,Unknown,unkn,2,,unkn,
03112,01/09/2015,Marib,Majzar,Halhalan,Anti-Houthi groups,Military_Security_Target,Forces,unkn,1,,Afternoon,
03113,01/09/2015,Marib,Marib,-,Marib old dam,Cultural_heritage,Other,unkn,6,,Night,
03114,01/09/2015,Marib,Marib,Al-Balaq,-,Unknown,Unknown,unkn,2,,Night,
03115,01/09/2015,Marib,Majzar,Al-Naqie,-,Unknown,Unknown,unkn,1,,unkn,
03116,01/09/2015,Marib,Sirwah,Haylan mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,unkn,
03117,01/09/2015,Saada,Kitaf Wa Al-Boqe'e,Al-Qama'a,-,Unknown,Unknown,unkn,3,,unkn,
03118,01/09/2015,Saada,Al-Dhaher,-,-,Unknown,Unknown,unkn,1,,unkn,
03119,01/09/2015,Taiz,Jabal Habashy,Al-Dhabab,Pro-Houthi forces,Military_Security_Target,Forces,unkn,6,,Morning,Same Report
03120,01/09/2015,Taiz,Al-Mudhaffar,Beer Basha,Al-Saqr club,Infrastructure,Sport Facility,unkn,6,,Morning,
03121,01/09/2015,Taiz,Al-Mudhaffar,Al-Zanqal neighbourhood,Building (reportedly used by pro-Houthi forces),Military_Security_Target,Forces,unkn,6,,Morning,
03122,01/09/2015,Taiz,Al-Mudhaffar,Al-Moror junction,High Class hotel,Economic_infrastructure,Private business,unkn,unkn,,Morning,
03123,01/09/2015,Taiz,Al-Mudhaffar,-,35th Armoured Brigade,Military_Security_Target,Military Site,unkn,2,,Afternoon,
03124,01/09/2015,Taiz,Al-Taiziyah,-,Taiz airport,Infrastructure,Transport,unkn,unkn,,Evening,
03125,01/09/2015,Taiz,,-,House,Political_Tribal,Figure,unkn,unkn,,Evening,
03126,01/09/2015,Taiz,,-,House,Political_Tribal,Figure,unkn,unkn,,Evening,
03127,01/09/2015,Taiz,Al-Taiziyah,Mawyah junction,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Evening,
03128,01/09/2015,Taiz,Al-Taiziyah,Al-Janad,22nd Armoured Brigade,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
03129,02/09/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
03130,02/09/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,3,,Midday,
03131,02/09/2015,Capital,Bani Al-Harith,Al-Rawdhah,War College,Military_Security_Target,Military Site,unkn,6,,Midday,
03132,02/09/2015,Sanaa,Bani Hushaysh,-,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,5,,Midday,
03133,02/09/2015,Bayda,Mukayras,"Amadhi, Borkan, Aqabah Thurrah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
03134,02/09/2015,Hajja,Harad,-,Customs,Infrastructure,Gov. Compounds,unkn,unkn,,unkn,
03135,02/09/2015,Hajja,Harad,Al-Mazraq,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
03136,02/09/2015,Hajja,Midi,-,Nasim farms,Economic_infrastructure,Farms,unkn,unkn,,unkn,
03137,02/09/2015,Hajja,aBS,Al-Jar,Farm,Economic_infrastructure,Farms,unkn,3,,unkn,
03138,02/09/2015,Hudaydah,Bait Al-Faqih,Al-Kaydiyah village,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
03139,02/09/2015,Hudaydah,Bait Al-Faqih,-,Ice facotry,Economic_infrastructure,Private business,unkn,unkn,,unkn,
03140,02/09/2015,Hudaydah,Bait Al-Faqih,Al-Hosayniyah,-,Unknown,Unknown,unkn,unkn,,unkn,
03141,02/09/2015,Hudaydah,Al-Hali,Kilo 16 ,Republican Guards Military Camp,Military_Security_Target,Military Site,unkn,6,,Afternoon,
03142,02/09/2015,Marib,Marib,"Al-Ashraf, Al-Sailah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,2+,,Morning,
03143,02/09/2015,Marib,Marib,-,Marib new dam,Cultural_heritage,Other,unkn,1,,Midday,
03144,02/09/2015,Marib,Marib,"Al-Balaq, Al-Fao",-,Unknown,Unknown,unkn,4,,Midday,
03145,02/09/2015,Marib,Marib,Al-Masariyah hill,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,,Evening,
03146,02/09/2015,Marib,Sirwah,Haylan,Pro-Houthi forces,Military_Security_Target,Military Site,unkn,2,,Evening,
03147,02/09/2015,Saada,Sihar,Al-Talh,Civilian's house,Civilian,Residential Area,unkn,unkn,,unkn,
03148,02/09/2015,Saada,Saqain,-,Residential Area,Civilian,Residential Area,unkn,2,,unkn,
03149,02/09/2015,Saada,Kitaf Wa Al-Boqe'e,Al-Qama'a,-,Unknown,Unknown,unkn,6,,unkn,
03150,02/09/2015,Saada,Baqim,-,-,Unknown,Unknown,unkn,7,,unkn,
03151,02/09/2015,Saada,Majz,Dhahyan,Pro-Houthi forces,Military_Security_Target,Forces,unkn,4,,unkn,
03152,02/09/2015,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,,unkn,
03153,02/09/2015,Saada,Saqain,-,Building (reportedly used by pro-Houthi forces as a prison),Military_Security_Target,Military Site,unkn,1,,unkn,
03154,02/09/2015,Saada,Sihar,Al-Talh,Commercial corporation,Economic_infrastructure,Private business,unkn,unkn,,unkn,
03155,02/09/2015,Saada,Sa'ada,The City,Civilian's house,Civilian,Residential Area,unkn,1,,unkn,
03156,02/09/2015,Saada,Haydan,Marran,-,Unknown,Unknown,unkn,2,,unkn,
03157,02/09/2015,Saada,Al-Dhaher,-,-,Unknown,Unknown,unkn,2,,unkn,
03158,02/09/2015,Taiz,Al-Taiziyah,Al-Rabie'ei,Al-Nasr school,Educational_facility,School,unkn,unkn,,unkn,
03159,02/09/2015,Taiz,Mawyah,Al-Dhohrah,Checkpoint,Military_Security_Target,Checkpoints,unkn,unkn,,unkn,
03160,02/09/2015,Taiz,Al-Qaherah,"Osayfrah, 40 street",Pro-Houthi forces,Military_Security_Target,Forces,unkn,6,,Night,
03161,03/09/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,unkn,,Morning,
03162,03/09/2015,Capital,Al-Thawrah,Al-Hasabah,Military Maintenance Camp ,Military_Security_Target,Military Site,unkn,unkn,,Morning,
03163,03/09/2015,Capital,Al-Thawrah,Dhahban,Technical institute,Educational_facility,Institute,unkn,unkn,,Night,
03164,03/09/2015,Capital,Al-Thawrah,Amran junction,Cement storage,Economic_infrastructure,Private business,unkn,unkn,,Night,
03165,03/09/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,unkn,,Night,
03166,03/09/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,unkn,,Night,
03167,03/09/2015,Capital,Al-Thawrah,Al-Hasabah,Military Maintenance Camp ,Military_Security_Target,Military Site,unkn,unkn,,Night,
03168,03/09/2015,Bayda,Mukayras,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
03169,03/09/2015,Hajja,Aflah Al-Sham,Bait Rassam,-,Unknown,Unknown,unkn,2,,unkn,
03170,03/09/2015,Ibb,Yarim,-,55th  Artillery Brigade,Military_Security_Target,Military Site,unkn,15,,Morning,
03171,03/09/2015,Marib,Marib,"Al-Ashraf, Al-Fao, Al-Jufainah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Early-Morning,
03172,03/09/2015,Marib,Harib,-,Adhban school,Educational_facility,School,unkn,2,,Midday,
03173,03/09/2015,Marib,Harib,-,Cars workshop,Economic_infrastructure,Private business,unkn,unkn,,Midday,
03174,03/09/2015,Marib,Harib,-,Fuel station,Economic_infrastructure,Oil & Gas,unkn,unkn,,Midday,
03175,03/09/2015,Marib,Sirwah,"Al-Mashjah, al-Mukhaddarah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,6,,Midday,
03176,03/09/2015,Marib,Majzar,Mas,Mas Military Camp,Military_Security_Target,Military Site,unkn,3,,Evening,
03177,03/09/2015,Saada,Baqim,-,Om Kolthoum school,Educational_facility,School,unkn,unkn,,unkn,
03178,03/09/2015,Taiz,Al-Taiziyah,Mawyah junction,,Unknown,Unknown,unkn,unkn,,Midday,
03179,03/09/2015,Taiz,Al-Qaherah,"Osayfrah, Jarrah mountain",-,Unknown,Unknown,unkn,unkn,,Midday,
03180,03/09/2015,Taiz,Al-Mudhaffar,Al-Zanqal,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Midday,
03181,03/09/2015,Taiz,Al-Mudhaffar,-,35th Armoured Brigade,Military_Security_Target,Military Site,unkn,2,,Midday,
03182,04/09/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Morning,
03183,04/09/2015,Capital,Al-Safiah,Bab Al-Yemen,Ministry of Defence,Military_Security_Target,Military Site,unkn,3,,Afternoon,
03184,04/09/2015,Capital,Al-Sab'ein,Hadda street,SSF camp,Military_Security_Target,Military Site,unkn,2,,Night,
03185,04/09/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Night,
03186,04/09/2015,Sanaa,Bani Matar,Faj Attan ,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,3,,Morning,
03187,04/09/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Night,
03188,04/09/2015,Sanaa,Sanhan,Raymah Humaid,Raymah Humaid Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Night,
03189,04/09/2015,Hajja,Abs,Al-Jar,Farms,Economic_infrastructure,Farms,unkn,3,,Afternoon,
03190,04/09/2015,Hajja,Midi,Midi junction,Military Site,Military_Security_Target,Military Site,unkn,3,,Evening,
03191,04/09/2015,Hajja,Midi,-,Checkpoint,Military_Security_Target,Checkpoints,unkn,1,,Evening,
03192,04/09/2015,Ibb,Al-Radmah,Nasab mountain,-,Unknown,Unknown,unkn,4,,unkn,
03193,04/09/2015,Ibb,Al-Radmah,-,Al-Amal school,Educational_facility,School,unkn,unkn,,unkn,
03194,04/09/2015,Lahj,Al-Qabbaytah,Al-Shurayjah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
03195,04/09/2015,Marib,Marib,Al-Ashraf,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,,Evening,
03196,04/09/2015,Marib,Majzar,Sana'a-Marib road,4 Military trucks,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Evening,
03197,04/09/2015,Saada,Razih,-,Shia'arah hospital,Medical_Facility,Hospital,unkn,5,,Morning,Same Report
03198,04/09/2015,Saada,Razih,Near Shia'arah hospital,Civilians' houses,Civilian,Residential Area,unkn,5,,Morning,
03199,04/09/2015,Taiz,Salah,Al-Kamb,SSF camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
03200,04/09/2015,Taiz,Khadir,Al-Rahedah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
03201,05/09/2015,Capital,Al-Wahdah,Hadda,House (reportedly belonging to Al-Badawi),Civilian,Residential Area,unkn,unkn,,Early-Morning,
03202,05/09/2015,Capital,,,Shagia Market,Civilian,Market place,unkn,unkn,,Early-Morning,
03203,05/09/2015,Capital,Al-Sab'ein,Shahran neighbourhood,House,Political_Tribal,Figure,unkn,unkn,,Early-Morning,
03204,05/09/2015,Capital,Al-Sab'ein,Shahran neighbourhood,Aluminum workshop,Economic_infrastructure,Private business,unkn,unkn,,Early-Morning,
03205,05/09/2015,Capital,Al-Sab'ein,Khawlan street,Traffic Authority,Military_Security_Target,Military Site,unkn,unkn,,Morning,
03206,05/09/2015,Capital,Al-Sab'ein,Khawlan street,Facilities management HQ,Infrastructure,Gov. Compounds,unkn,4,,Morning,
03207,05/09/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,2,,Morning,
03208,05/09/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn,,Morning,
03209,05/09/2015,Capital,Al-Thawrah,Al-Nahdhah,Al-Iman university,Educational_facility,University,unkn,14+,,Morning,
03210,05/09/2015,Capital,Al-Thawrah,Al-Nahdhah,House (reportedly belonging to Mojahed Al-Fadhli),Civilian,Residential Area,unkn,4,,Morning,
03211,05/09/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,unkn,,Night,
03212,05/09/2015,Capital,Al-Thawrah,Al-Nahdhah,Al-Iman university,Educational_facility,University,unkn,2,,Night,
03213,05/09/2015,Sanaa,Bani Matar,Faj Attan ,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
03214,05/09/2015,Sanaa,Hamdan,Qa'a Al-Raqqah,Vocational institute,Educational_facility,institute,unkn,2,,Early-Morning,
03215,05/09/2015,Sanaa,Bani Matar,Faj Attan ,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,7,,Morning,
03216,05/09/2015,Bayda,Nati',Aqabah Al-Qandha'a,3 Military trucks,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Night,
03217,05/09/2015,Hajja,Abs,Al-Kadmah village,Stores,Economic_infrastructure,Private business,unkn,11,,Morning,Same Report
03218,05/09/2015,Hajja,Abs,Al-Kadmah village,Two trucks,Civilian,Vehicle/buss,unkn,11,,Morning,
03219,05/09/2015,Hajja,Abs,Al-Jar,Farm,Economic_infrastructure,Farms,unkn,4,,Morning,
